#Type;Year;Patched;Company;HardwareExtension;Machine;Genre;Info;File
Disk;unknown;original;Ample;CTRL;Philips_NMS_8250;Racing;Car Race;/openMSX/SOFTWARE/msxmania/mania110.dsk.gz
Disk;unknown;original;S. Weigel;CTRL;Philips_NMS_8250;Shoot'm Up;MSX Scramble;/openMSX/SOFTWARE/msxmania/mania110.dsk.gz
Disk;1989;original;Dinamic;CTRL;Philips_NMS_8250;Arcade;Satan;/openMSX/SOFTWARE/msxmania/mania110.dsk.gz
Disk;1986;original;Toshiba;CTRL;Philips_NMS_8250;Shoot'm Up;Scarlet 7;/openMSX/SOFTWARE/msxmania/mania110.dsk.gz
Disk;1986;original;Aackosoft;CTRL;Philips_NMS_8250;Shoot'm Up;Boom;/openMSX/SOFTWARE/msxmania/mania116.dsk.gz
Disk;1985;original;Toshiba;CTRL;Philips_NMS_8250;Adventure;Break Out!;/openMSX/SOFTWARE/msxmania/mania116.dsk.gz
Disk;1983;original;Konami;CTRL;Philips_NMS_8250;Shoot'm Up;Juno First;/openMSX/SOFTWARE/msxmania/mania116.dsk.gz
Disk;1984;original;Namcot;CTRL;Philips_NMS_8250;Shoot'm Up;King and Balloon;/openMSX/SOFTWARE/msxmania/mania116.dsk.gz
Disk;1985;original;Irem;CTRL;Philips_NMS_8250;Fighting;Kung Fu Master;/openMSX/SOFTWARE/msxmania/mania116.dsk.gz
Disk;1986;original;Sony;CTRL;Philips_NMS_8250;Adventure;Magical Kid Wiz;/openMSX/SOFTWARE/msxmania/mania116.dsk.gz
Disk;1985;original;Idealogic;CTRL;Philips_NMS_8250;Arcade;Mil Caras;/openMSX/SOFTWARE/msxmania/mania116.dsk.gz
Disk;1984;original;Broderbund;CTRL;Philips_NMS_8250;Arcade;Raid On Bungeling Bay;/openMSX/SOFTWARE/msxmania/mania116.dsk.gz
Disk;1988;original;System 4;CTRL;Philips_NMS_8250;Adventure;The Munsters;/openMSX/SOFTWARE/msxmania/mania116.dsk.gz
Disk;1986;original;Ayrton;CTRL;Philips_NMS_8250;Shoot'm Up;Aguia de Fogo;/openMSX/SOFTWARE/msxmania/mania117.dsk.gz
Disk;1985;original;Pony;CTRL;Philips_NMS_8250;Arcade;Back to the Future;/openMSX/SOFTWARE/msxmania/mania117.dsk.gz
Disk;1986;original;Korea Soft Bank;CTRL;Philips_NMS_8250;Arcade;Bomberman;/openMSX/SOFTWARE/msxmania/mania117.dsk.gz
Disk;1984;original;ASCII;CTRL;Philips_NMS_8250;Arcade;Boomerang;/openMSX/SOFTWARE/msxmania/mania117.dsk.gz
Disk;1985;original;Gremlin Graphics;CTRL;Philips_NMS_8250;Arcade;Gauntlet;/openMSX/SOFTWARE/msxmania/mania117.dsk.gz
Disk;1985;original;Sega;CTRL;Philips_NMS_8250;Racing;Hang On;/openMSX/SOFTWARE/msxmania/mania117.dsk.gz
Disk;1984;original;ASCII;CTRL;Philips_NMS_8250;Arcade;Rotors;/openMSX/SOFTWARE/msxmania/mania117.dsk.gz
Disk;1983;original;ASCII;CTRL;Philips_NMS_8250;RPG;Warrior;/openMSX/SOFTWARE/msxmania/mania117.dsk.gz
Disk;1987;original;Alligata;CTRL;Philips_NMS_8250;Arcade;Addicta Ball;/openMSX/SOFTWARE/msxmania/mania118.dsk.gz
Disk;1986;original;Jaleco;CTRL;Philips_NMS_8250;Arcade;City Connection;/openMSX/SOFTWARE/msxmania/mania118.dsk.gz
Disk;1984;original;Jaleco;CTRL;Philips_NMS_8250;Shoot'm Up;Exerion 2 Zorni;/openMSX/SOFTWARE/msxmania/mania118.dsk.gz
Disk;1986;original;Mastertronic;CTRL;Philips_NMS_8250;Racing;Formule 1 Simulator;/openMSX/SOFTWARE/msxmania/mania118.dsk.gz
Disk;1986;original;Aackosoft;CTRL;Philips_NMS_8250;Arcade;Jet Fighter;/openMSX/SOFTWARE/msxmania/mania118.dsk.gz
Disk;1985;original;ASCII;CTRL;Philips_NMS_8250;Arcade;Penguin Wars;/openMSX/SOFTWARE/msxmania/mania118.dsk.gz
Disk;1985;original;Mastertronic;CTRL;Philips_NMS_8250;Arcade;Soul of a Robot;/openMSX/SOFTWARE/msxmania/mania118.dsk.gz
Disk;1986;original;Pack In Video;CTRL;Philips_NMS_8250;Arcade;Space Camp;/openMSX/SOFTWARE/msxmania/mania118.dsk.gz
Disk;1986;original;Bothtec;CTRL;Philips_NMS_8250;Arcade;Topple Zip;/openMSX/SOFTWARE/msxmania/mania118.dsk.gz
Disk;1984;original;AG Corp.;CTRL;Philips_NMS_8250;Shoot'm Up;Alpha Squadron;/openMSX/SOFTWARE/msxmania/mania119.dsk.gz
Disk;1985;original;Orpheus;CTRL;Philips_NMS_8250;Arcade;Beach Head;/openMSX/SOFTWARE/msxmania/mania119.dsk.gz
Disk;unknown;original;Anirog Software;CTRL;Philips_NMS_8250;Simulation;Jump Jet;/openMSX/SOFTWARE/msxmania/mania119.dsk.gz
Disk;1983;original;UPL;CTRL;Philips_NMS_8250;Arcade;Mouser;/openMSX/SOFTWARE/msxmania/mania119.dsk.gz
Disk;1985;original;Konami;CTRL;Philips_NMS_8250;Sports;Ping Pong;/openMSX/SOFTWARE/msxmania/mania119.dsk.gz
Disk;1988;original;Topo Soft;CTRL;Philips_NMS_8250;Shoot'm Up;Silent Shadow;/openMSX/SOFTWARE/msxmania/mania119.dsk.gz
Disk;1991;original;ANMA;CTRL;Philips_NMS_8250;Arcade;Squeek;/openMSX/SOFTWARE/msxmania/mania119.dsk.gz
Disk;1986;original;Manfredi D.;CTRL;Philips_NMS_8250;Arcade;Break Out;/openMSX/SOFTWARE/msxmania/mania120.dsk.gz
Disk;1984;original;A&F Software;CTRL;Philips_NMS_8250;Arcade;Chuckie Egg;/openMSX/SOFTWARE/msxmania/mania120.dsk.gz
Disk;1983;original;HAL;CTRL;Philips_NMS_8250;Arcade;Dragon Attack;/openMSX/SOFTWARE/msxmania/mania120.dsk.gz
Disk;1991;original;ANMA;CTRL;Philips_NMS_8250;Puzzle;No Fuss;/openMSX/SOFTWARE/msxmania/mania120.dsk.gz
Disk;1988;original;Magic Bytes;CTRL;Philips_NMS_8250;Arcade;Pink Panther;/openMSX/SOFTWARE/msxmania/mania120.dsk.gz
Disk;1983;original;Konami;CTRL;Philips_NMS_8250;Arcade;Sparkie;/openMSX/SOFTWARE/msxmania/mania120.dsk.gz
Disk;1985;original;ASCII;CTRL;Philips_NMS_8250;Adventure;The Castle;/openMSX/SOFTWARE/msxmania/mania120.dsk.gz
Disk;1984;original;Namcot;CTRL;Philips_NMS_8250;Shoot'm Up;Bosconian;/openMSX/SOFTWARE/msxmania/mania121.dsk.gz
Disk;1985;original;Pony;CTRL;Philips_NMS_8250;Platform;C So!;/openMSX/SOFTWARE/msxmania/mania121.dsk.gz
Disk;unknown;original;unknown;CTRL;Philips_NMS_8250;Shoot'm Up;David II;/openMSX/SOFTWARE/msxmania/mania121.dsk.gz
Disk;1988;original;Animagic;CTRL;Philips_NMS_8250;Arcade;Double Dragon 2;/openMSX/SOFTWARE/msxmania/mania121.dsk.gz
Disk;1985;original;Cia & Pmm;CTRL;Philips_NMS_8250;Arcade;Field Master;/openMSX/SOFTWARE/msxmania/mania121.dsk.gz
Disk;1984;original;SVI;CTRL;Philips_NMS_8250;Shoot'm Up;Sea Hunter;/openMSX/SOFTWARE/msxmania/mania121.dsk.gz
Disk;1984;original;HAL;CTRL;Philips_NMS_8250;Shoot'm Up;Space Trouble;/openMSX/SOFTWARE/msxmania/mania121.dsk.gz
Disk;1986;original;Telenet;CTRL;Philips_NMS_8250;Racing;American Truck;/openMSX/SOFTWARE/msxmania/mania122.dsk.gz
Disk;1986;original;Teknopiste Oy;CTRL;Philips_NMS_8250;Adventure;Bomulus and the lost Crown;/openMSX/SOFTWARE/msxmania/mania122.dsk.gz
Disk;1986;original;ASCII;CTRL;Philips_NMS_8250;Adventure;Castle Excellent;/openMSX/SOFTWARE/msxmania/mania122.dsk.gz
Disk;1985;original;Taito;CTRL;Philips_NMS_8250;Arcade;Elevator Action;/openMSX/SOFTWARE/msxmania/mania122.dsk.gz
Disk;1985;original;dB-Soft;CTRL;Philips_NMS_8250;Arcade;Loptick 2;/openMSX/SOFTWARE/msxmania/mania122.dsk.gz
Disk;1988;original;Grandslam;CTRL;Philips_NMS_8250;Arcade;Pacmania;/openMSX/SOFTWARE/msxmania/mania122.dsk.gz
Disk;1985;original;Sega;CTRL;Philips_NMS_8250;Arcade;Penguinland;/openMSX/SOFTWARE/msxmania/mania122.dsk.gz
Disk;1987;original;Players;CTRL;Philips_NMS_8250;Arcade;Reflex;/openMSX/SOFTWARE/msxmania/mania122.dsk.gz
Disk;1984;original;ASCII;CTRL;Philips_NMS_8250;Puzzle;Sokoban;/openMSX/SOFTWARE/msxmania/mania122.dsk.gz
Disk;1985;original;Sega;CTRL;Philips_NMS_8250;Fighting;Champion Pro Wrestling;/openMSX/SOFTWARE/msxmania/mania123.dsk.gz
Disk;1987;original;Dinamic;CTRL;Philips_NMS_8250;Sports;Fernando Martin Executive;/openMSX/SOFTWARE/msxmania/mania123.dsk.gz
Disk;1989;original;Animagic;CTRL;Philips_NMS_8250;Arcade;Mortadelo y Filemon 2;/openMSX/SOFTWARE/msxmania/mania123.dsk.gz
Disk;1986;original;Boram Software;CTRL;Philips_NMS_8250;Arcade;Pachicom;/openMSX/SOFTWARE/msxmania/mania123.dsk.gz
Disk;1987;original;Topo Soft;CTRL;Philips_NMS_8250;Shoot'm Up;Stardust;/openMSX/SOFTWARE/msxmania/mania123.dsk.gz
Disk;1984;original;Comtec;CTRL;Philips_NMS_8250;Golf;Super Golf;/openMSX/SOFTWARE/msxmania/mania123.dsk.gz
Disk;1987;original;Dinamic;CTRL;Philips_NMS_8250;Adventure;Jony y el Trono del Jaguar;/openMSX/SOFTWARE/msxmania/mania124.dsk.gz
Disk;1984;original;MIA;CTRL;Philips_NMS_8250;Cards;Mahjong;/openMSX/SOFTWARE/msxmania/mania124.dsk.gz
Disk;1988;original;Dinamic;CTRL;Philips_NMS_8250;Shoot'm Up;Meganova;/openMSX/SOFTWARE/msxmania/mania124.dsk.gz
Disk;1984;original;Universal;CTRL;Philips_NMS_8250;Platform;Mr. Do vs. Unicorns;/openMSX/SOFTWARE/msxmania/mania124.dsk.gz
Disk;1984;original;Artic Computing;CTRL;Philips_NMS_8250;Arcade;Mr. Wongs Loopy Laundry;/openMSX/SOFTWARE/msxmania/mania124.dsk.gz
Disk;1988;original;Imageworks;CTRL;Philips_NMS_8250;Tennis;Passing Shot;/openMSX/SOFTWARE/msxmania/mania124.dsk.gz
Disk;1987;original;Grandslam;CTRL;Philips_NMS_8250;Sports;Peter Beardsley's Int. Football;/openMSX/SOFTWARE/msxmania/mania124.dsk.gz
Disk;1983;original;HAL;CTRL;Philips_NMS_8250;Puzzle;Picture Puzzle;/openMSX/SOFTWARE/msxmania/mania124.dsk.gz
Disk;1984;original;Ample;CTRL;Philips_NMS_8250;Shoot'm Up;Scramble Eggs;/openMSX/SOFTWARE/msxmania/mania124.dsk.gz
Disk;1988;original;Xortrapa Soft;CTRL;Philips_NMS_8250;Arcade;Alien Syndrome;/openMSX/SOFTWARE/msxmania/mania125.dsk.gz
Disk;1983;original;Konami;CTRL;Philips_NMS_8250;Puzzle;Crazy Train;/openMSX/SOFTWARE/msxmania/mania125.dsk.gz
Disk;1985;original;HAL;CTRL;Philips_NMS_8250;Puzzle;Eggerland Mystery;/openMSX/SOFTWARE/msxmania/mania125.dsk.gz
Disk;1986;original;Jaleco;CTRL;Philips_NMS_8250;Arcade;Injag;/openMSX/SOFTWARE/msxmania/mania125.dsk.gz
Disk;1984;original;Toho;CTRL;Philips_NMS_8250;Arcade;Monster's Fair;/openMSX/SOFTWARE/msxmania/mania125.dsk.gz
Disk;1984;original;Namcot;CTRL;Philips_NMS_8250;Arcade;Rally X;/openMSX/SOFTWARE/msxmania/mania125.dsk.gz
Disk;1989;original;Positive;CTRL;Philips_NMS_8250;Shoot'm Up;Rath-Tha;/openMSX/SOFTWARE/msxmania/mania125.dsk.gz
Disk;1986;original;Dempa;CTRL;Philips_NMS_8250;Arcade;The Demon Crystal;/openMSX/SOFTWARE/msxmania/mania125.dsk.gz
Disk;1986;original;Casio;CTRL;Philips_NMS_8250;RPG;The Stone of Wisdom;/openMSX/SOFTWARE/msxmania/mania125.dsk.gz
Disk;1987;original;Methodic Solutions;CTRL;Philips_NMS_8250;Shoot'm Up;Battle Chopper;/openMSX/SOFTWARE/msxmania/mania111.dsk.gz
Disk;1986;original;Systemsoft;CTRL;Philips_NMS_8250;Adventure;Dota;/openMSX/SOFTWARE/msxmania/mania111.dsk.gz
Disk;1987;original;Firebird;CTRL;Philips_NMS_8250;Simulation;Elite;/openMSX/SOFTWARE/msxmania/mania111.dsk.gz
Disk;1987;original;Methodic Solutions;CTRL;Philips_NMS_8250;Adventure;Hard Boiled;/openMSX/SOFTWARE/msxmania/mania111.dsk.gz
Disk;1988;original;Zemina;CTRL;Philips_NMS_8250;Arcade;New Boggle Boggle;/openMSX/SOFTWARE/msxmania/mania111.dsk.gz
Disk;1985;original;Konami;CTRL;Philips_NMS_8250;Sports;Soccer;/openMSX/SOFTWARE/msxmania/mania111.dsk.gz
Disk;1986;original;Activision;CTRL;Philips_NMS_8250;Simulation;Space Shuttle;/openMSX/SOFTWARE/msxmania/mania111.dsk.gz
Disk;1988;original;Eurosoft;CTRL;Philips_NMS_8250;Adventure;Haunted House;/openMSX/SOFTWARE/msxmania/mania112.dsk.gz
Disk;1986;original;HAL;CTRL;Philips_NMS_8250;Golf;Hole In One Professional;/openMSX/SOFTWARE/msxmania/mania112.dsk.gz
Disk;1985;original;Konami;CTRL;Philips_NMS_8250;Sports;Hyper Sports 3;/openMSX/SOFTWARE/msxmania/mania112.dsk.gz
Disk;1986;original;Eaglesoft;CTRL;Philips_NMS_8250;Adventure;Inca 1;/openMSX/SOFTWARE/msxmania/mania112.dsk.gz
Disk;1985;original;Kuma;CTRL;Philips_NMS_8250;Arcade;Kubus;/openMSX/SOFTWARE/msxmania/mania112.dsk.gz
Disk;1986;original;Opera Soft;CTRL;Philips_NMS_8250;Adventure;Livingstone;/openMSX/SOFTWARE/msxmania/mania112.dsk.gz
Disk;1987;original;Methodic Solutions;CTRL;Philips_NMS_8250;Racing;TT Racer;/openMSX/SOFTWARE/msxmania/mania112.dsk.gz
Disk;1985;original;dB-Soft;CTRL;Philips_NMS_8250;Shoot'm Up;Volguard;/openMSX/SOFTWARE/msxmania/mania112.dsk.gz
Disk;1985;original;Eaglesoft;CTRL;Philips_NMS_8250;Simulation;Flight Deck 1;/openMSX/SOFTWARE/msxmania/mania113.dsk.gz
Disk;1985;original;unknown;CTRL;Philips_NMS_8250;Adventure;Inheritance;/openMSX/SOFTWARE/msxmania/mania113.dsk.gz
Disk;1987;original;Methodic Solutions;CTRL;Philips_NMS_8250;Arcade;Police Academy 2;/openMSX/SOFTWARE/msxmania/mania113.dsk.gz
Disk;1988;original;Eurosoft;CTRL;Philips_NMS_8250;Arcade;Vortex Raider;/openMSX/SOFTWARE/msxmania/mania113.dsk.gz
Disk;unknown;original;unknown;CTRL;Philips_NMS_8250;Arcade;Attilio Tubicini;/openMSX/SOFTWARE/msxmania/mania114.dsk.gz
Disk;1988;original;Eurosoft;CTRL;Philips_NMS_8250;Arcade;Booty;/openMSX/SOFTWARE/msxmania/mania114.dsk.gz
Disk;1987;original;Zemina;CTRL;Philips_NMS_8250;Arcade;Brother Adventure;/openMSX/SOFTWARE/msxmania/mania114.dsk.gz
Disk;1986;original;Bytebusters;CTRL;Philips_NMS_8250;Simulation;Dawn Patrol;/openMSX/SOFTWARE/msxmania/mania114.dsk.gz
Disk;1984;original;Konami;CTRL;Philips_NMS_8250;Cards;Mahjong;/openMSX/SOFTWARE/msxmania/mania114.dsk.gz
Disk;1988;original;Crazysoft;CTRL;Philips_NMS_8250;Platform;Maliop Nuctonetob;/openMSX/SOFTWARE/msxmania/mania114.dsk.gz
Disk;1988;original;Crazysoft;CTRL;Philips_NMS_8250;Platform;Nuctonetob Ha Babone;/openMSX/SOFTWARE/msxmania/mania114.dsk.gz
Disk;1985;original;Toshiba;CTRL;Philips_NMS_8250;Boardgame;Shogi;/openMSX/SOFTWARE/msxmania/mania114.dsk.gz
Disk;1987;original;Methodic Solutions;CTRL;Philips_NMS_8250;Arcade;Bounce;/openMSX/SOFTWARE/msxmania/mania115.dsk.gz
Disk;1985;original;Intelligent Chess Software;CTRL;Philips_NMS_8250;Chess;Cyrus 2;/openMSX/SOFTWARE/msxmania/mania115.dsk.gz
Disk;1988;original;Eurosoft;CTRL;Philips_NMS_8250;Arcade;Discovery;/openMSX/SOFTWARE/msxmania/mania115.dsk.gz
Disk;1987;original;Bytebusters;CTRL;Philips_NMS_8250;Arcade;Exterminator;/openMSX/SOFTWARE/msxmania/mania115.dsk.gz
Disk;1985;original;Aackosoft;CTRL;Philips_NMS_8250;Simulation;Flight Deck 2;/openMSX/SOFTWARE/msxmania/mania115.dsk.gz
Disk;1988;original;Crazysoft;CTRL;Philips_NMS_8250;Arcade;Gosgpawehlie Ha Semnio;/openMSX/SOFTWARE/msxmania/mania115.dsk.gz
Disk;1988;original;Eurosoft;CTRL;Philips_NMS_8250;Arcade;Maze Master;/openMSX/SOFTWARE/msxmania/mania115.dsk.gz
Disk;1983;original;Magicsoft;CTRL;Philips_NMS_8250;Shoot'm Up;Midway;/openMSX/SOFTWARE/msxmania/mania115.dsk.gz
Disk;1987;original;Epyx;CTRL;Philips_NMS_8250;Sports;California Games;/openMSX/SOFTWARE/msxmania/maniaSP1.dsk.gz
Disk;1987;original;Gremlin Graphics;CTRL;Philips_NMS_8250;Arcade;Mask 2;/openMSX/SOFTWARE/msxmania/maniaSP1.dsk.gz
Disk;1990;original;Zigurat;CTRL;Philips_NMS_8250;Arcade;Smaily;/openMSX/SOFTWARE/msxmania/maniaSP1.dsk.gz
Disk;1988;original;Epyx;CTRL;Philips_NMS_8250;Sports;The Games Winter Edition;/openMSX/SOFTWARE/msxmania/maniaSP1.dsk.gz
Disk;1988;original;US Gold;CTRL;Philips_NMS_8250;Shoot'm Up;Thunder Blade;/openMSX/SOFTWARE/msxmania/maniaSP1.dsk.gz
Disk;1987;original;Epyx;CTRL;Philips_NMS_8250;Racing;4x4 Off-Road Racing;/openMSX/SOFTWARE/msxmania/maniaSP2.dsk.gz
Disk;1988;original;Activision;CTRL;Philips_NMS_8250;Shoot'm Up;Afterburner;/openMSX/SOFTWARE/msxmania/maniaSP2.dsk.gz
Disk;unknown;original;unknown;CTRL;Philips_NMS_8250;Strategic;Laser Squad;/openMSX/SOFTWARE/msxmania/maniaSP2.dsk.gz
Disk;1988;original;Ocean;CTRL;Philips_NMS_8250;Adventure;Rambo 3;/openMSX/SOFTWARE/msxmania/maniaSP2.dsk.gz
Disk;1987;original;Epyx;CTRL;Philips_NMS_8250;Sports;World Games;/openMSX/SOFTWARE/msxmania/maniaSP2.dsk.gz
Disk;1988;original;Eurosoft;CTRL;Philips_NMS_8250;Shoot'm Up;Astro Blaster;/openMSX/SOFTWARE/msxmania/mania126.dsk.gz
Disk;1987;original;Lucasfilm;CTRL;Philips_NMS_8250;Arcade;Ballblazer;/openMSX/SOFTWARE/msxmania/mania126.dsk.gz
Disk;1988;original;Eurosoft;CTRL;Philips_NMS_8250;Arcade;Burgerkill;/openMSX/SOFTWARE/msxmania/mania126.dsk.gz
Disk;1988;original;Nemesis Soft;CTRL;Philips_NMS_8250;Text Adventure;Conde de Monte Cristo;/openMSX/SOFTWARE/msxmania/mania126.dsk.gz
Disk;1988;original;Eurosoft;CTRL;Philips_NMS_8250;Simulation;Eagle Control;/openMSX/SOFTWARE/msxmania/mania126.dsk.gz
Disk;1988;original;Eurosoft;CTRL;Philips_NMS_8250;Arcade;Frog;/openMSX/SOFTWARE/msxmania/mania126.dsk.gz
Disk;1985;original;Policy;CTRL;Philips_NMS_8250;Arcade;Safari X;/openMSX/SOFTWARE/msxmania/mania126.dsk.gz
Disk;1987;original;Renato Degiovani;CTRL;Philips_NMS_8250;Text Adventure;Serra Pelada;/openMSX/SOFTWARE/msxmania/mania126.dsk.gz
Disk;1988;original;Eurosoft;CTRL;Philips_NMS_8250;Shoot'm Up;Time Rider;/openMSX/SOFTWARE/msxmania/mania126.dsk.gz
Disk;1986;original;S. Ogawa;CTRL;Philips_NMS_8250;Shoot'm Up;Attack Mosquiton;/openMSX/SOFTWARE/msxmania/mania127.dsk.gz
Disk;1989;original;Mastertronic;CTRL;Philips_NMS_8250;Shoot'm Up;Gemini Wing;/openMSX/SOFTWARE/msxmania/mania127.dsk.gz
Disk;1984;original;RAM Soft;CTRL;Philips_NMS_8250;Cards;Gostop Godori;/openMSX/SOFTWARE/msxmania/mania127.dsk.gz
Disk;1985;original;Mass Tael;CTRL;Philips_NMS_8250;Arcade;Jump;/openMSX/SOFTWARE/msxmania/mania127.dsk.gz
Disk;unknown;original;unknown;CTRL;Philips_NMS_8250;Boardgame;Othello Competicao;/openMSX/SOFTWARE/msxmania/mania127.dsk.gz
Disk;unknown;original;unknown;CTRL;Philips_NMS_8250;Shoot'm Up;Galleon;/openMSX/SOFTWARE/msxmania/mania129.dsk.gz
Disk;1983;original;Hudson;CTRL;Philips_NMS_8250;Shoot'm Up;MJ-05;/openMSX/SOFTWARE/msxmania/mania129.dsk.gz
Disk;unknown;original;unknown;CTRL;Philips_NMS_8250;Arcade;Mongas;/openMSX/SOFTWARE/msxmania/mania129.dsk.gz
Disk;unknown;original;Mastertronic;CTRL;Philips_NMS_8250;Arcade;Space Walk;/openMSX/SOFTWARE/msxmania/mania129.dsk.gz
Disk;1989;original;Melody Soft;CTRL;Philips_NMS_8250;Shoot'm Up;Star Laser;/openMSX/SOFTWARE/msxmania/mania129.dsk.gz
Disk;1988;original;Grandslam;CTRL;Philips_NMS_8250;Adventure;Thunderbirds;/openMSX/SOFTWARE/msxmania/mania129.dsk.gz
Disk;1990;original;Zemina;CTRL;Philips_NMS_8250;Puzzle;Block Hole;/openMSX/SOFTWARE/msxmania/mania130.dsk.gz
Disk;1986;original;Blue Ribbon Software;CTRL;Philips_NMS_8250;Arcade;Diamond Mine 2;/openMSX/SOFTWARE/msxmania/mania130.dsk.gz
Disk;1987;original;Gremlin Graphics;CTRL;Philips_NMS_8250;Sports;Gary Lineker's Super Star Soccer;/openMSX/SOFTWARE/msxmania/mania130.dsk.gz
Disk;1988;original;Eurosoft;CTRL;Philips_NMS_8250;Arcade;Penguin;/openMSX/SOFTWARE/msxmania/mania130.dsk.gz
Disk;1988;original;Eurosoft;CTRL;Philips_NMS_8250;Arcade;Quebert;/openMSX/SOFTWARE/msxmania/mania130.dsk.gz
Disk;1984;original;Toshiba;CTRL;Philips_NMS_8250;Arcade;Sewer Sam;/openMSX/SOFTWARE/msxmania/mania130.dsk.gz
Disk;unknown;original;unknown;CTRL;Philips_NMS_8250;Puzzle;Tetris;/openMSX/SOFTWARE/msxmania/mania130.dsk.gz
Disk;1989;original;Best;CTRL;Philips_NMS_8250;Arcade;Twin Hammer;/openMSX/SOFTWARE/msxmania/mania130.dsk.gz
Disk;1987;original;Pony;CTRL;Philips_NMS_8250;Shoot'm Up;Zanac '87;/openMSX/SOFTWARE/msxmania/mania130.dsk.gz
Disk;1997;original;Lieves!Tuore;CTRL;Philips_NMS_8250;Demo;Aatnos demo;/openMSX/SOFTWARE/msxmania/mania128.dsk.gz
Disk;1997;original;Lieves!Tuore;CTRL;Philips_NMS_8250;Demo;Aekrus demo;/openMSX/SOFTWARE/msxmania/mania128.dsk.gz
Disk;1986;original;Bits Art;CTRL;Philips_NMS_8250;Puzzle;Crux;/openMSX/SOFTWARE/msxmania/mania128.dsk.gz
Disk;1985;original;dB-Soft;CTRL;Philips_NMS_8250;Arcade;Flappy '85;/openMSX/SOFTWARE/msxmania/mania128.dsk.gz
Disk;unknown;original;Crossmedia Soft;CTRL;Philips_NMS_8250;Puzzle;Mole Mole 2;/openMSX/SOFTWARE/msxmania/mania128.dsk.gz
Disk;1988;original;Eurosoft;CTRL;Philips_NMS_8250;Adult;Playhouse Strippoker;/openMSX/SOFTWARE/msxmania/mania128.dsk.gz
Disk;1983;original;HAL;CTRL;Philips_NMS_8250;Billiards;Super Billiards;/openMSX/SOFTWARE/msxmania/mania128.dsk.gz
Disk;unknown;Original;Compjoetania;unknown;msx2;Demo;DeathTrack;/openMSX/SOFTWARE/pd/compjoet/deathtrk.di2.gz
Disk;unknown;Original;Compjoetania;unknown;msx2;Demo;Sample Mania;/openMSX/SOFTWARE/pd/compjoet/smania.di1.gz
Disk;unknown;Original;Compjoetania;unknown;msx2;Demo;Sample Mania II;/openMSX/SOFTWARE/pd/compjoet/smaniaii.di1.gz
Disk;unknown;Original;C-TNG;unknown;msx2;Demo;Calculus;/openMSX/SOFTWARE/pd/ctng/calculus-release.dsk.gz
Disk;unknown;Original;Fac;mbstereo,scca;msx2;Demo;FAC Soundtracker musicdisk #3;/openMSX/SOFTWARE/pd/fac/music3.di2.gz
Disk;unknown;Original;Fac;mbstereo,scca;msx2;Demo;Revolution;/openMSX/SOFTWARE/pd/fac/revolutn.di2.gz
Disk;unknown;Original;Fac;mbstereo,scca;msx2;Demo;FAC Soundtracker Sampledisk #1;/openMSX/SOFTWARE/pd/fac/sample1.di2.gz
Disk;unknown;Original;Fac;mbstereo,scca;msx2;Demo;FAC Soundtracker Sampledisk #2;/openMSX/SOFTWARE/pd/fac/sample2.di2.gz
Disk;unknown;Original;Fac;mbstereo,scca;msx2;Demo;FAC Soundtracker Sampledisk #2;/openMSX/SOFTWARE/pd/fac/sample2.di2.gz
Disk;unknown;Original;Fac;mbstereo,scca;msx2;Demo;FAC Soundtracker Sampledisk #4;/openMSX/SOFTWARE/pd/fac/sample4.di2.gz
Disk;unknown;Original;Fcs;mbstereo,scca;msx2;Demo;Playboy;/openMSX/SOFTWARE/pd/fcs/playboy.di2.gz
Disk;unknown;Original;Fcs;unknown;msx2;Demo;Quattro;/openMSX/SOFTWARE/pd/fcs/quattro.di2.gz
Disk;unknown;Original;Fcs;mbstereo,scca;msx2;Demo;Synsation;/openMSX/SOFTWARE/pd/fcs/synsat.di2.gz
Disk;unknown;Original;Fcs;mbstereo,scca;msx2;Demo;Turnix;/openMSX/SOFTWARE/pd/fcs/turnix.di2.gz
Disk;unknown;Original;Fcs;mbstereo,scca;msx2;Demo;C-Qensr;/openMSX/SOFTWARE/pd/fcs/c-qensr.di2.gz
Disk;unknown;Original;Fcs;mbstereo,scca;msx2;unknown;Megadoom, disk 1;/openMSX/SOFTWARE/pd/fcs/megadoo1.di2.gz
Disk;unknown;Original;Fcs;mbstereo,scca;msx2;unknown;Megadoom, disk 2;/openMSX/SOFTWARE/pd/fcs/megadoo2.di2.gz
Disk;unknown;Original;Genic;mbstereo,scca;msx2;DiskMagazine;Clubguide 2;/openMSX/SOFTWARE/pd/genic/clguid02.di2.gz
Disk;unknown;Original;Genic;mbstereo,scca;msx2;DiskMagazine;Clubguide 3;/openMSX/SOFTWARE/pd/genic/clguid03.di2.gz
Disk;unknown;Original;Genic;mbstereo,scca;msx2;DiskMagazine;Clubguide 4;/openMSX/SOFTWARE/pd/genic/clguid04.di2.gz
Disk;unknown;Original;Genic;mbstereo,scca;msx2;DiskMagazine;Clubguide 5;/openMSX/SOFTWARE/pd/genic/clguid05.di2.gz
Disk;unknown;Original;Genic;mbstereo,scca;msx2;DiskMagazine;Clubguide 6;/openMSX/SOFTWARE/pd/genic/clguid06.di2.gz
Disk;unknown;Original;Genic;mbstereo,scca;msx2;DiskMagazine;Clubguide 8;/openMSX/SOFTWARE/pd/genic/clguid08.di2.gz
